,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
448,448,59337,2021-01-10,,Delicate with a subtle but rather persistent lemon aroma. It moisturizes the skin well. In a large package.,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.4118}",0.4118,pos
449,449,59337,2021-01-07,Excellent Cream,The cream provides excellent hydration and has a very tasty scent. The size of the package also matters - it lasts for a long time),"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.5859}",0.5859,pos
450,450,59337,2019-12-07,Lovely,"It is a large and sweet quantity, so it is heavy","{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.4588}",0.4588,pos
451,451,59337,2019-05-10,Excellent,The moisturizing is great and the wind is acceptable and the hold continues to become accustomed to it,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.7506}",0.7506,pos
452,452,59337,2018-09-07,Excellent,Excellent and moisturizing sweet and lemon .. I asked him and of course I will re-ask God willing,"{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.8316}",0.8316,pos
453,453,59337,2017-06-02,"Well moisturizes, smells strongly lemon",But - I have the first half hour the skin is red-red after it. So the product is good but not mine,"{'neg': 0.0, 'neu': 0.832, 'pos': 0.168, 'compound': 0.5927}",0.5927,pos
454,454,59337,2023-09-03,,"Works great, very lemony.","{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,pos
455,455,59337,2022-05-28,,Moisturizes without stickiness. A scent like lemon candy.,"{'neg': 0.26, 'neu': 0.74, 'pos': 0.0, 'compound': -0.2755}",-0.2755,neg
456,456,59337,2022-05-02,,moderate moisture. It's not easy to spread out.,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.3412}",-0.3412,neg
457,457,59337,2020-05-07,"Its smell is nice, but heavy",Great smell great and prepared his request before the first package ended,"{'neg': 0.0, 'neu': 0.471, 'pos': 0.529, 'compound': 0.8779}",0.8779,pos
458,458,59337,2021-10-18,Good,"A refreshing lemon scent, but I haven't tried it yet","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
459,459,59337,2021-10-03,for this winter,I bought it for dry winter skin. It smells worse than lavender. Functionally good. Best moisturizing.,"{'neg': 0.14, 'neu': 0.541, 'pos': 0.32, 'compound': 0.6124}",0.6124,pos
460,460,59337,2021-09-19,,"Took for hands - absorbs quickly, not sticky, lightweight. I want something more nutritious for the winter. The smell is lemon, but not too natural.","{'neg': 0.152, 'neu': 0.848, 'pos': 0.0, 'compound': -0.4168}",-0.4168,neg
461,461,59337,2021-04-22,Smells like lemon !!,Non-chemical smell of lemon peel As if you were rubbed with lemon peel Not a bad body cream Fatty,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.431}",0.431,pos
462,462,59337,2021-02-04,,The scent is bitter and fresh like a real lemon,"{'neg': 0.206, 'neu': 0.441, 'pos': 0.353, 'compound': 0.25}",0.25,pos
463,463,59337,2021-01-22,Light and aromatic 🍋,"A very light lotion for the skin without special requests, it will refresh and slightly moisturize in summer.","{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.3089}",-0.3089,neg
464,464,59337,2021-01-21,,The scent is good~ I wish there was a little more amount.,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",0.4019,pos
465,465,59337,2021-01-19,,Maybe it's best to use it in the summer. The texture feels good,"{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.7964}",0.7964,pos
466,466,59337,2020-12-09,Does not moisturize,"Short-term effect due to glycerin in the composition. It is absorbed for a long time. After two weeks of using the hand code, it got worse. State as if added 10 years. Stopped using, switched to another","{'neg': 0.121, 'neu': 0.801, 'pos': 0.078, 'compound': -0.2023}",-0.2023,neg
467,467,59337,2020-03-12,very good,Very good .. a pleasant smell moisturizes .. but if its skin is very dry it is a possibility that causes slight itching,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.5233}",0.5233,pos
468,468,59337,2014-11-13,Cream did not like me.,"Cream I did not like. The texture of medium density, poorly absorbed and long leaves a tacky effect, a complete lack of moisture. The only advantage - a pleasant fragrance in the cream.","{'neg': 0.131, 'neu': 0.712, 'pos': 0.157, 'compound': 0.224}",0.224,pos
469,469,59337,2021-04-01,"It is still unused, but it seems good","It is still unused, but it seems good","{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5927}",0.5927,pos
470,470,59337,2022-07-10,,"Smells good of lemon, but is in no way effective for the skin and will not acquire it anymore","{'neg': 0.112, 'neu': 0.643, 'pos': 0.245, 'compound': 0.5106}",0.5106,pos
471,471,59337,2022-04-29,Excellent!,ممتاز ٠,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
472,472,59337,2022-02-02,Excellent!,"Fresh scent, not overbearing","{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}",0.3182,pos
473,473,59337,2021-06-30,Scent,"The aroma is cool, but the lotion itself is very dense, does not absorb at all, lies in a greasy film, I want to go and wash it off as soon as possible 😭","{'neg': 0.106, 'neu': 0.805, 'pos': 0.089, 'compound': -0.3818}",-0.3818,neg
474,474,59337,2021-05-30,,"I had a habit of smelling lemon and it was a little useless. It doesn't grow well. It's good that it's not sticky, but it wasn't enough.","{'neg': 0.121, 'neu': 0.804, 'pos': 0.075, 'compound': -0.0543}",-0.0543,neg
475,475,59337,2021-03-19,,It is large in size and smells great lemon,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}",0.6249,pos
476,476,59337,2021-02-07,,I get tired and I say he smells sweet,"{'neg': 0.266, 'neu': 0.459, 'pos': 0.275, 'compound': 0.0258}",0.0258,neu
477,477,59337,2022-04-29,,ok to use,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.296}",0.296,pos
478,478,59337,2022-01-13,,Lemon is good !!!,"{'neg': 0.0, 'neu': 0.443, 'pos': 0.557, 'compound': 0.5826}",0.5826,pos
479,479,59337,2021-08-21,Ok,"Sweet hydration, but the smell of lemon, I didn't like it","{'neg': 0.21, 'neu': 0.632, 'pos': 0.158, 'compound': -0.1692}",-0.1692,neg
480,480,59337,2020-06-20,Sweet,Softens the skin and moisturizes it. A sweet lemon scent,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.4588}",0.4588,pos
481,481,59337,2017-11-05,great smell!,"Super fragrance, but strong moisturizing action is not noticed (this took from the tropic coconut, the action too","{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.7845}",0.7845,pos
482,482,59337,2016-03-22,The fragrance is sweet.,It is good for light hand cream. The fragrance is good and the amount is generous ...,"{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.9062}",0.9062,pos
483,483,59337,2021-10-09,,Lemon flavor is good fresh,"{'neg': 0.0, 'neu': 0.366, 'pos': 0.634, 'compound': 0.6369}",0.6369,pos
484,484,59337,2021-09-25,,Love this episode! Washes away to squeak,"{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.6696}",0.6696,pos
485,485,59337,2021-08-22,,Repurchase many times. Favorite lemon fragrance,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.4588}",0.4588,pos
486,486,59337,2021-08-18,,"Well absorbed, pleasant smell, wife is happy","{'neg': 0.0, 'neu': 0.305, 'pos': 0.695, 'compound': 0.8442}",0.8442,pos
487,487,59337,2021-04-28,,The scent is so good,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.5777}",0.5777,pos
488,488,59337,2021-02-20,,"Excellent cream, moisturizes well. Large volume.","{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.7003}",0.7003,pos
489,489,59337,2021-02-11,Body lotion,"Great lotion, good moisturizing, super smell 🙂","{'neg': 0.0, 'neu': 0.216, 'pos': 0.784, 'compound': 0.8979}",0.8979,pos
490,490,59337,2021-02-09,Class,It moisturizes and smells great!,"{'neg': 0.0, 'neu': 0.477, 'pos': 0.523, 'compound': 0.6588}",0.6588,pos
491,491,59337,2021-01-26,,Good smell and easy to use,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.7003}",0.7003,pos
492,492,59337,2021-01-25,,It’s a brand I always use,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
493,493,59337,2021-01-21,,I feel good because the scent is fresh,"{'neg': 0.0, 'neu': 0.49, 'pos': 0.51, 'compound': 0.6369}",0.6369,pos
494,494,59337,2020-12-14,,great lotion with amazing scent,"{'neg': 0.0, 'neu': 0.275, 'pos': 0.725, 'compound': 0.836}",0.836,pos
495,495,59337,2020-12-07,,Very refreshing and still opens,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
496,496,59337,2020-05-27,,Good ..... but we want something better,"{'neg': 0.0, 'neu': 0.356, 'pos': 0.644, 'compound': 0.7391}",0.7391,pos
497,497,59337,2020-04-14,Recommended hand cream,The taste is comfortable and moisturizing.,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.5106,pos
498,498,59337,2022-05-21,,I like the ingredients,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.3612,pos
499,499,59337,2021-09-25,,"Good fragrance, normal lotion, absorbed quickly.","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,pos
500,500,59337,2021-09-02,summer body lotion,This is the perfect body lotion for summer.,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",0.5719,pos
501,501,59337,2021-03-13,,very light and summer lotion with citrus scent.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
502,502,59337,2021-02-01,,I liked excellent and it smells sweet,"{'neg': 0.0, 'neu': 0.24, 'pos': 0.76, 'compound': 0.8591}",0.8591,pos
503,503,59337,2020-06-21,,Good lemon scent moisturizer goes away quickly,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.4404,pos
504,504,59337,2017-03-15,good,"Good, but the print is peeling off.","{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.2382}",0.2382,pos
505,505,59337,2021-09-30,,It smells so good.,"{'neg': 0.0, 'neu': 0.445, 'pos': 0.555, 'compound': 0.5777}",0.5777,pos
506,506,59337,2021-09-02,,"good, long enough","{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,pos
507,507,59337,2021-09-01,,Very fragrant and moist,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
508,508,59337,2021-06-14,,satisfaction,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
509,509,59337,2021-06-01,,Recommend!,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4199}",0.4199,pos
510,510,59337,2021-05-29,,It opens very well,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.3384}",0.3384,pos
511,511,59337,2021-05-01,,Not bad,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.431}",0.431,pos
512,512,59337,2021-04-05,,Cool lotion,"{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.3182}",0.3182,pos
513,513,59337,2021-03-17,Good,"It hydrates well and the smell is fresh, I like it a lot in summer and to refresh myself","{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.7096}",0.7096,pos
514,514,59337,2021-02-01,,Cool and refreshing,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}",0.3182,pos
515,515,59337,2021-01-25,,Buy back products,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
516,516,59337,2021-01-22,,"Too sweet smell, lemon freshness and not close. Moisturizes mediocre. I will not take any more.","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.4588}",0.4588,pos
517,517,59337,2021-01-21,Good Cream,Smells like lemon pie,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}",0.3612,pos
518,518,59337,2021-01-18,,"Nice cream, pleasant smell","{'neg': 0.0, 'neu': 0.247, 'pos': 0.753, 'compound': 0.7269}",0.7269,pos
519,519,59337,2021-01-17,,Wonderful lemon scent!,"{'neg': 0.0, 'neu': 0.334, 'pos': 0.666, 'compound': 0.6114}",0.6114,pos
520,520,59337,2020-12-07,,"Large quantity, synthetic scent, enriched with moisture. Cute not beyond.","{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.4588}",0.4588,pos
521,521,59337,2020-08-21,Acceptable,"I liked the strong lemon aroma in it, as an ang fragrant lemon juice","{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.7269}",0.7269,pos
522,522,59337,2019-06-28,There is no lipi,There is a certain amount of moisture that is not the incense of Italian lemon,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.2732}",0.2732,pos
523,523,59337,2020-05-25,Excellent,Large and excellent volume and lemon fragrance quickly disappear,"{'neg': 0.151, 'neu': 0.556, 'pos': 0.294, 'compound': 0.4215}",0.4215,pos
524,524,59337,2021-08-25,Good,on trial,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
525,525,59337,2021-04-12,,"Awful smell, feeling like it's gone bad.","{'neg': 0.481, 'neu': 0.222, 'pos': 0.296, 'compound': -0.5423}",-0.5423,neg
526,526,59337,2021-06-08,Ok,Normal,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
527,527,59337,2021-01-28,,It smells bad. ㅠㅠ it's not fresh,"{'neg': 0.522, 'neu': 0.478, 'pos': 0.0, 'compound': -0.6664}",-0.6664,neg
528,528,59337,2020-08-31,Bad,I never had a suicide,"{'neg': 0.0, 'neu': 0.358, 'pos': 0.642, 'compound': 0.5559}",0.5559,pos
529,529,59337,2021-01-24,Below average,Soso,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
